id,latitude,longitude,property_type,room_type,bathrooms,bedrooms,minimum_nights,price,zip
13273159,37.77421,-122.44891,Condominium,Entire home/apt,2,3,2,$600.00 ,94117
13276083,37.78749,-122.3902,Serviced apartment,Hotel room,1,1,30,$189.00 ,94105
13280184,37.7785,-122.48813,House,Private room,1,1,1,$120.00 ,94122
13280672,37.76384,-122.4248,Apartment,Private room,1,1,3,$96.00 ,94114
13284332,37.78728,-122.41147,Hotel,Private room,1,0,1,$235.00 ,94108
13284618,37.78901,-122.40929,Hotel,Private room,1,0,1,$235.00 ,94108
13293285,37.75703,-122.48939,Guest suite,Entire home/apt,1,0,1,$90.00 ,94122
13299858,37.77018,-122.42398,Apartment,Entire home/apt,2,2,2,$292.00 ,94102
13312818,37.80373,-122.40457,Serviced apartment,Entire home/apt,1,1,30,$181.00 ,94111
13313452,37.74571,-122.45691,House,Entire home/apt,1,3,2,$600.00 ,94131
13315189,37.78509,-122.47077,Apartment,Entire home/apt,1,1,30,$190.00 ,94118
13318584,37.72511,-122.40716,Guest suite,Entire home/apt,1,1,2,$185.00 ,94134
13327441,37.79542,-122.41834,House,Private room,2.5,1,30,$145.00 ,94109
13332858,37.76406,-122.39518,Condominium,Entire home/apt,1,1,30,$250.00 ,94158
13333814,37.78153,-122.47631,Apartment,Private room,1,1,30,$90.00 ,94118
13335441,37.76288,-122.44186,Apartment,Private room,1,1,30,$150.00 ,94114
13346701,37.8042,-122.43622,Apartment,Entire home/apt,1,1,30,$214.00 ,94123
13349338,37.74661,-122.43451,House,Entire home/apt,2,3,30,$335.00 ,94131
13362637,37.77481,-122.45646,House,Entire home/apt,1.5,4,31,$299.00 ,94118
13393846,37.77761,-122.42183,Boutique hotel,Private room,2,2,1,$195.00 ,94102
13427895,37.72871,-122.42934,House,Private room,1,1,1,$50.00 ,94112
13430730,37.76551,-122.44032,Apartment,Entire home/apt,1,1,30,$110.00 ,94117
13443665,37.71914,-122.45128,House,Entire home/apt,1,2,30,$135.00 ,94112
13448637,37.75132,-122.42648,Condominium,Entire home/apt,2,2,3,$400.00 ,94110
13464987,37.76345,-122.42996,Apartment,Private room,1.5,1,1,$62.00 ,94114
13465512,37.76172,-122.49939,House,Entire home/apt,1,2,3,$110.00 ,94122
13465756,37.79849,-122.40699,Apartment,Private room,1,1,30,$92.00 ,94108
13479950,37.76995,-122.43226,Apartment,Private room,1,1,1,$80.00 ,94117
13491912,37.79609,-122.41724,Apartment,Entire home/apt,2,2,2,$300.00 ,94109
13497122,37.73023,-122.45811,Guest suite,Entire home/apt,1,2,2,$600.00 ,94127
13510335,37.72296,-122.4185,House,Shared room,1.5,1,5,$120.00 ,94134
13516275,37.75212,-122.49757,Guest suite,Entire home/apt,1,0,2,$120.00 ,94122
13530616,37.7854,-122.41134,Apartment,Entire home/apt,1,0,30,$76.00 ,94103
13548606,37.79379,-122.41754,House,Private room,2.5,1,30,$95.00 ,94109
13549311,37.79354,-122.4194,House,Private room,2.5,1,30,$125.00 ,94109
13557637,37.78129,-122.41596,Loft,Entire home/apt,1,1,30,$140.00 ,94102
13559950,37.80234,-122.43796,Apartment,Entire home/apt,1,0,30,$115.00 ,94123
13561311,37.80064,-122.41638,Serviced apartment,Hotel room,1,0,30,$145.00 ,94111
13563865,37.77625,-122.46464,House,Entire home/apt,2,4,3,$895.00 ,94118
13574259,37.76303,-122.44186,House,Entire home/apt,1,1,2,$345.00 ,94114
13578021,37.7934,-122.41888,House,Shared room,2.5,1,30,$145.00 ,94109
13579169,37.76119,-122.44685,Apartment,Entire home/apt,1,0,30,$250.00 ,94114
13582817,37.80618,-122.42379,Apartment,Entire home/apt,2,2,3,$925.00 ,94111
13585679,37.75322,-122.41386,Apartment,Entire home/apt,1,1,3,$160.00 ,94110
13588571,37.76083,-122.4201,Apartment,Entire home/apt,1.5,2,3,$250.00 ,94110
13591271,37.72123,-122.44373,House,Private room,1,1,30,$60.00 ,94112
13600947,37.7537,-122.48254,House,Private room,1,1,2,$80.00 ,94122
13602723,37.72434,-122.42149,House,Private room,1,1,2,$70.00 ,94134
13603043,37.75388,-122.43229,Apartment,Entire home/apt,1,1,3,$265.00 ,94131
13603416,37.70836,-122.46167,House,Entire home/apt,2,2,2,$299.00 ,94132
13603490,37.79135,-122.43593,Apartment,Private room,1,1,1,$169.00 ,94115
13605661,37.71994,-122.44416,House,Private room,1,1,30,$55.00 ,94112
13606695,37.75491,-122.40291,House,Private room,1,1,1,$140.00 ,94110
13618517,37.78859,-122.41379,Serviced apartment,Hotel room,1,1,2,$252.00 ,94108
13625546,37.75564,-122.41142,Guest suite,Entire home/apt,1,1,2,$172.00 ,94110
13635551,37.78433,-122.44559,Loft,Entire home/apt,1,1,2,$200.00 ,94115
13641058,37.8022,-122.41268,Apartment,Entire home/apt,1,1,3,$160.00 ,94111
13642014,37.75209,-122.48445,House,Private room,2,1,2,$80.00 ,94122
13652971,37.74695,-122.40963,House,Private room,1,1,1,$117.00 ,94110
13654134,37.79074,-122.43447,Apartment,Entire home/apt,1,0,30,$155.00 ,94115
13669721,37.7331,-122.45106,House,Entire home/apt,1,2,3,$225.00 ,94127
13676473,37.78138,-122.42963,Townhouse,Entire home/apt,2,2,3,$300.00 ,94102
13685131,37.73654,-122.41582,Guest suite,Private room,1,1,2,$115.00 ,94110
13686323,37.78808,-122.41232,Serviced apartment,Hotel room,1,1,2,$252.00 ,94108
13687128,37.77795,-122.44292,Apartment,Private room,1,1,30,$80.00 ,94117
13687255,37.76032,-122.39444,House,Entire home/apt,1,3,4,$450.00 ,94158
13688416,37.75806,-122.41635,Townhouse,Entire home/apt,1.5,3,30,$299.00 ,94110
13709214,37.79941,-122.43687,House,Entire home/apt,3,2,30,$400.00 ,94123
13711175,37.77902,-122.44245,Condominium,Entire home/apt,2,1,3,$129.00 ,94117
13714899,37.75363,-122.42404,Apartment,Entire home/apt,1,1,30,$199.00 ,94110
13734123,37.7374,-122.49491,House,Entire home/apt,1,3,30,$299.00 ,94116
13735115,37.77785,-122.44372,House,Entire home/apt,2,5,2,"$1,500.00 ",94117
13735664,37.75167,-122.45212,House,Private room,1,1,4,$188.00 ,94131
13749078,37.71594,-122.38913,House,Private room,1,1,1,$136.00 ,94124
13751537,37.79093,-122.41777,Apartment,Entire home/apt,1,1,3,$225.00 ,94109
13762975,37.74702,-122.41513,Apartment,Entire home/apt,1,1,30,$85.00 ,94110
13764695,37.73745,-122.45822,House,Entire home/apt,2.5,3,30,$300.00 ,94127
13769493,37.71656,-122.38993,Villa,Private room,1,1,1,$99.00 ,94124
13774014,37.73436,-122.40488,House,Entire home/apt,1,0,2,$199.00 ,94134
13784076,37.72663,-122.42957,House,Private room,1,1,1,$69.00 ,94112
13788581,37.79107,-122.44283,Apartment,Entire home/apt,1,1,2,$225.00 ,94115
13788740,37.72486,-122.43172,House,Entire home/apt,2,3,7,$210.00 ,94112
13788749,37.77796,-122.43186,House,Private room,1.5,1,2,$84.00 ,94102
13789725,37.75738,-122.50717,Guest suite,Entire home/apt,1,1,2,$160.00 ,94122
13796550,37.73571,-122.4268,Guest suite,Private room,1,1,1,$170.00 ,94110
13796921,37.75855,-122.48345,Guest suite,Entire home/apt,1,1,1,$80.00 ,94122
13803228,37.74608,-122.4444,House,Private room,1,1,2,$140.00 ,94131
13806046,37.75849,-122.48789,House,Private room,1,1,1,$100.00 ,94122
13811042,37.7227,-122.47131,House,Private room,1,1,30,$150.00 ,94132
13815224,37.75755,-122.41685,Condominium,Entire home/apt,2,2,1,$400.00 ,94110
13815533,37.74405,-122.50323,Apartment,Entire home/apt,1,1,2,$175.00 ,94116
13845578,37.71883,-122.40324,Guest suite,Entire home/apt,1,1,1,$118.00 ,94134
13848713,37.73847,-122.41456,House,Private room,1,1,1,$98.00 ,94110
13857866,37.76166,-122.42943,Condominium,Entire home/apt,1,1,1,$249.00 ,94114
13866653,37.72659,-122.41729,House,Entire home/apt,1,1,2,$120.00 ,94134
13883766,37.78821,-122.41096,Condominium,Entire home/apt,1,0,1,$269.00 ,94108
13884730,37.79153,-122.40661,Serviced apartment,Entire home/apt,1,0,2,$95.00 ,94108
13885609,37.72885,-122.45885,House,Private room,1,1,30,$120.00 ,94127
13896608,37.78815,-122.41123,Condominium,Entire home/apt,1,0,1,$259.00 ,94108
13899875,37.77805,-122.47057,House,Private room,1,1,3,$125.00 ,94118
13901641,37.75207,-122.48434,House,Private room,2,1,2,$85.00 ,94122
13911251,37.77662,-122.45662,House,Entire home/apt,1,1,31,$79.00 ,94118
13913555,37.78862,-122.41197,Resort,Hotel room,2,3,2,$750.00 ,94108
13913910,37.78924,-122.41171,Resort,Hotel room,1,1,2,$432.00 ,94108
13918273,37.77742,-122.41979,Apartment,Private room,1,1,30,$95.00 ,94102
13936968,37.77832,-122.43283,Condominium,Private room,1,2,14,$149.00 ,94117
13939822,37.77107,-122.43114,Apartment,Entire home/apt,2,1,30,$143.00 ,94117
13941504,37.75154,-122.404,House,Private room,2,2,5,$200.00 ,94110
13942216,37.76418,-122.44544,Apartment,Entire home/apt,1.5,2,2,$275.00 ,94114
13943674,37.78926,-122.41598,Apartment,Entire home/apt,1,0,31,$139.00 ,94109
13952628,37.73053,-122.44064,House,Entire home/apt,3,3,4,$355.00 ,94112
13962229,37.7597,-122.50712,House,Private room,1,1,1,$80.00 ,94122
13970165,37.74503,-122.41095,House,Private room,2,1,1,$101.00 ,94110
13973341,37.78722,-122.40969,Apartment,Private room,1,1,1,$219.00 ,94108
13975376,37.78948,-122.41306,Condominium,Entire home/apt,1,1,2,$252.00 ,94108
13978938,37.7892,-122.41342,Serviced apartment,Hotel room,2,2,2,$600.00 ,94108
13981712,37.79087,-122.40652,Hotel,Private room,1,0,1,$179.00 ,94108
13999742,37.76256,-122.47003,Apartment,Entire home/apt,2,3,3,$300.00 ,94122
14008953,37.75934,-122.42627,Apartment,Entire home/apt,2,3,5,$365.00 ,94110
14029388,37.7846,-122.41157,Apartment,Entire home/apt,1,0,30,$79.00 ,94103
14029901,37.75742,-122.43741,House,Private room,1,1,2,$97.00 ,94114
14030807,37.75798,-122.44175,Condominium,Entire home/apt,1,2,30,$329.00 ,94114
14043110,37.72864,-122.38786,House,Private room,2,1,1,$190.00 ,94124
14049725,37.71923,-122.39598,Apartment,Entire home/apt,1,2,30,$225.00 ,94134
14057062,37.77714,-122.46676,Guest suite,Private room,1,1,2,$125.00 ,94118
14058613,37.78942,-122.41649,Apartment,Entire home/apt,1,1,30,$110.00 ,94109
14068781,37.74529,-122.4098,House,Private room,2,1,1,$86.00 ,94110
14074818,37.75078,-122.4152,Apartment,Entire home/apt,1.5,2,3,$250.00 ,94110
14075653,37.78762,-122.41512,Apartment,Private room,1,1,30,$54.00 ,94109
14076194,37.78719,-122.41505,Apartment,Private room,1,1,30,$49.00 ,94109
14125801,37.7615,-122.42117,Apartment,Entire home/apt,1,2,4,$500.00 ,94110
14126085,37.7666,-122.45108,Condominium,Entire home/apt,1,1,30,$220.00 ,94117
14139656,37.75939,-122.42117,Apartment,Entire home/apt,2,3,2,$540.00 ,94110
14142409,37.7609,-122.47769,House,Entire home/apt,1,1,30,$109.00 ,94122
14153586,37.77449,-122.46522,Apartment,Private room,1,1,30,$46.00 ,94118
14162759,37.73213,-122.436,House,Private room,1.5,3,1,$475.00 ,94112
14166343,37.71898,-122.43174,House,Entire home/apt,1,1,7,$149.00 ,94112
14179987,37.80009,-122.44287,Apartment,Entire home/apt,1,1,1,$169.00 ,94123
14180539,37.7572,-122.49858,House,Private room,1,1,30,$95.00 ,94122
14189398,37.75891,-122.49691,House,Private room,0.5,1,30,$110.00 ,94122
14203815,37.76046,-122.50478,Apartment,Entire home/apt,1,2,30,$295.00 ,94122
14206695,37.79183,-122.41038,Condominium,Entire home/apt,1,1,30,$140.00 ,94108
14214684,37.74991,-122.42875,Condominium,Entire home/apt,1,1,30,$199.00 ,94110
14220594,37.73201,-122.37463,Guest suite,Entire home/apt,1,1,2,$99.00 ,94124
14225205,37.77397,-122.41482,Apartment,Entire home/apt,1,1,30,$185.00 ,94103
14234871,37.78076,-122.4079,Apartment,Entire home/apt,1,2,30,$150.00 ,94103
14246713,37.78153,-122.39861,Apartment,Entire home/apt,2,2,30,$199.00 ,94105
14255278,37.77931,-122.46161,House,Entire home/apt,2,3,3,$600.00 ,94118
14265180,37.75952,-122.44114,Condominium,Entire home/apt,2.5,3,3,$350.00 ,94114
14266916,37.73883,-122.41529,Guest suite,Entire home/apt,1,1,3,$220.00 ,94110
14268636,37.72478,-122.43195,House,Private room,1.5,1,13,$39.00 ,94112
14280580,37.76101,-122.39262,House,Private room,1,1,1,$150.00 ,94158
14294502,37.75135,-122.43737,Apartment,Entire home/apt,1.5,2,30,$350.00 ,94131
14299097,37.75758,-122.42284,Apartment,Entire home/apt,2,4,30,$269.00 ,94110
14311890,37.79098,-122.39254,Apartment,Entire home/apt,1,1,30,$159.00 ,94105
14314506,37.76293,-122.50518,Apartment,Entire home/apt,1,1,90,$117.00 ,94122
14323059,37.77808,-122.4404,Guest suite,Entire home/apt,1,1,2,$199.00 ,94117
14339856,37.78659,-122.38976,Apartment,Entire home/apt,1,1,30,$250.00 ,94105
14341440,37.7527,-122.41152,Apartment,Private room,1,2,4,$268.00 ,94110
14352641,37.76622,-122.43067,Condominium,Entire home/apt,2,2,30,$240.00 ,94117
14358722,37.71099,-122.44813,House,Private room,2,1,31,$75.00 ,94112
14360687,37.73412,-122.47902,House,Entire home/apt,2,3,30,$295.00 ,94116
14374783,37.78009,-122.50854,Apartment,Entire home/apt,1,2,30,$150.00 ,94122
14375372,37.77814,-122.44079,Condominium,Private room,1,1,3,$100.00 ,94117
14386727,37.7287,-122.38981,House,Private room,2,2,1,$210.00 ,94124
14388391,37.75558,-122.41443,Townhouse,Private room,1.5,1,3,$150.00 ,94110
14401326,37.78526,-122.44257,House,Entire home/apt,1.5,3,3,$180.00 ,94115
14404663,37.72527,-122.43802,House,Entire home/apt,2,3,7,$275.00 ,94112
14406178,37.75582,-122.42421,Apartment,Entire home/apt,1,2,30,$200.00 ,94110
14422371,37.72828,-122.38974,House,Private room,2,2,1,$210.00 ,94124
14426130,37.7593,-122.50366,House,Private room,1,1,1,$105.00 ,94122
14450414,37.75101,-122.41246,Apartment,Entire home/apt,1,1,30,$120.00 ,94110
14451638,37.7267,-122.42032,House,Private room,1,1,30,$58.00 ,94134
14453697,37.70837,-122.46033,Townhouse,Entire home/apt,4,6,2,$689.00 ,94132
14474493,37.74832,-122.49904,House,Private room,1,1,1,$69.00 ,94116
14475808,37.72644,-122.41875,Apartment,Entire home/apt,1,1,30,$109.00 ,94134
14476185,37.72477,-122.41988,House,Private room,1.5,1,30,$55.00 ,94134
14488234,37.76733,-122.4324,Condominium,Private room,1.5,1,1,$105.00 ,94117
14490262,37.7582,-122.4024,Guest suite,Entire home/apt,2,2,30,$195.00 ,94158
14490343,37.79194,-122.40765,Apartment,Entire home/apt,1,1,30,$123.00 ,94108
14501673,37.781,-122.41952,Condominium,Entire home/apt,1,0,30,$150.00 ,94102
14505006,37.80159,-122.40281,Guest suite,Entire home/apt,1,1,3,$225.00 ,94111
14538591,37.7631,-122.5032,House,Private room,1,1,2,$85.00 ,94122
14540002,37.74712,-122.42523,Condominium,Private room,1,1,6,$119.00 ,94110
14548497,37.78195,-122.39571,Apartment,Private room,2.5,2,1,$118.00 ,94105
14549750,37.76104,-122.49091,Apartment,Entire home/apt,1,2,3,$200.00 ,94122
14552166,37.78701,-122.40924,Apartment,Entire home/apt,1,0,1,$119.00 ,94108
14553088,37.78111,-122.41967,Apartment,Entire home/apt,1,0,30,$150.00 ,94102
14576746,37.75138,-122.43279,Guesthouse,Entire home/apt,1,0,1,$250.00 ,94131
14577765,37.7259,-122.41849,House,Private room,1,1,30,$48.00 ,94134
14588279,37.74466,-122.49111,House,Private room,1,1,30,$62.00 ,94116
14591043,37.72452,-122.43242,House,Private room,1,1,5,$100.00 ,94112
14596029,37.7342,-122.43265,House,Private room,1,1,3,$75.00 ,94112
14611058,37.71127,-122.44895,Condominium,Private room,2,1,31,$55.00 ,94112
14611546,37.80502,-122.40632,Serviced apartment,Hotel room,1,1,30,$185.00 ,94111
14619235,37.74789,-122.43866,House,Entire home/apt,1,2,3,$325.00 ,94131
14635668,37.74803,-122.42458,Apartment,Entire home/apt,1,2,6,$219.00 ,94110
14654471,37.72627,-122.41832,House,Private room,1,1,30,$48.00 ,94134
14671513,37.75958,-122.40087,House,Entire home/apt,1.5,2,3,$348.00 ,94158
14671675,37.76535,-122.41688,House,Private room,2,1,2,$110.00 ,94102
14673134,37.73722,-122.42265,Apartment,Entire home/apt,1,0,30,$125.00 ,94110
14691164,37.7659,-122.4347,Apartment,Entire home/apt,1,2,4,$290.00 ,94117
14705126,37.7616,-122.49496,Apartment,Entire home/apt,1.5,2,2,$225.00 ,94122
14712935,37.7441,-122.4237,House,Entire home/apt,2,3,30,$250.00 ,94110
14714307,37.7643,-122.417,Apartment,Entire home/apt,1,0,30,$101.00 ,94110
14725307,37.78716,-122.4095,Apartment,Entire home/apt,1,0,1,$111.00 ,94108
14726839,37.72728,-122.45805,House,Private room,0.5,1,30,$63.00 ,94127
14727009,37.72935,-122.45705,House,Private room,0.5,1,30,$59.00 ,94127
14745298,37.74864,-122.4366,Apartment,Entire home/apt,1,0,2,$200.00 ,94131
14759973,37.75834,-122.41143,Condominium,Entire home/apt,1.5,2,4,$310.00 ,94110
14760041,37.76315,-122.47008,Apartment,Entire home/apt,1,2,2,$215.00 ,94122
14761638,37.78134,-122.39541,Apartment,Private room,3,1,1,$98.00 ,94105
14762607,37.77475,-122.40829,Condominium,Entire home/apt,1,1,4,$190.00 ,94103
14763705,37.71932,-122.45635,Apartment,Entire home/apt,1,2,1,$158.00 ,94127
14773074,37.77679,-122.41438,Apartment,Private room,1,1,3,$89.00 ,94103
14773204,37.76668,-122.41703,House,Private room,2,1,3,$105.00 ,94102
14773919,37.7365,-122.45413,Guest suite,Entire home/apt,1,1,3,$97.00 ,94127
14775913,37.74827,-122.45028,House,Entire home/apt,1,2,3,$285.00 ,94131
14788324,37.72027,-122.45785,Guest suite,Entire home/apt,1,1,2,$108.00 ,94127
14790424,37.77701,-122.48901,House,Entire home/apt,2,3,1,$199.00 ,94122
14802586,37.77364,-122.43263,Townhouse,Entire home/apt,1,0,3,$159.00 ,94117
14804950,37.74569,-122.41758,Guest suite,Entire home/apt,1,0,1,$110.00 ,94110
14808208,37.76053,-122.46307,Apartment,Entire home/apt,2.5,2,30,$166.00 ,94122
14827566,37.77738,-122.4312,House,Private room,1.5,1,2,$83.00 ,94102
14840923,37.77798,-122.44284,Apartment,Entire home/apt,1,2,5,$239.00 ,94117
14841442,37.72785,-122.45791,House,Private room,0.5,1,30,$58.00 ,94127
14844247,37.7877,-122.41367,Apartment,Private room,1,1,30,$53.00 ,94108
14845574,37.76586,-122.45408,Apartment,Entire home/apt,1,1,30,$130.00 ,94117
14852542,37.80317,-122.42739,Condominium,Entire home/apt,1.5,1,2,$390.00 ,94123
14869150,37.78517,-122.44438,Condominium,Entire home/apt,1.5,1,3,$210.00 ,94115
14869325,37.72767,-122.45858,House,Private room,0.5,1,30,$58.00 ,94127
14884457,37.72918,-122.45664,House,Private room,0.5,1,30,$58.00 ,94127
14886240,37.77746,-122.44773,Condominium,Private room,1.5,1,1,$77.00 ,94117
14887262,37.74255,-122.47917,House,Private room,1,1,1,"$8,000.00 ",94116
14888467,37.73539,-122.42337,Apartment,Entire home/apt,1,3,4,$280.00 ,94110
14896984,37.75241,-122.41126,House,Entire home/apt,3,3,30,$350.00 ,94110
14903530,37.74132,-122.43705,Townhouse,Entire home/apt,3,3,5,$295.00 ,94131
14906353,37.72386,-122.41869,House,Entire home/apt,1,2,30,$185.00 ,94134
14907455,37.70855,-122.46573,House,Private room,2,1,1,$80.00 ,94132
14913657,37.7783,-122.45182,Guest suite,Entire home/apt,1,1,3,$159.00 ,94118
14934208,37.77672,-122.41628,Apartment,Private room,1,1,1,$128.00 ,94102
14936250,37.73065,-122.43037,House,Private room,1,1,2,$129.00 ,94112
14938407,37.70828,-122.46432,House,Private room,2,1,1,$107.00 ,94132
14944663,37.76285,-122.44953,House,Entire home/apt,1.5,3,4,$400.00 ,94114
14948905,37.75805,-122.42255,House,Entire home/apt,2.5,3,4,$450.00 ,94110
14948986,37.77917,-122.44069,Apartment,Entire home/apt,1,2,1,$185.00 ,94117
14950542,37.75915,-122.40275,House,Private room,1.5,1,4,$95.00 ,94158
14953903,37.71182,-122.45112,Condominium,Private room,2,1,31,$50.00 ,94112
14963288,37.78605,-122.40958,Apartment,Entire home/apt,1,0,1,$110.00 ,94108
14963473,37.77981,-122.45494,House,Entire home/apt,2.5,4,30,$600.00 ,94118
14969986,37.7978,-122.40058,Condominium,Entire home/apt,1,1,60,$250.00 ,94104
14982368,37.80037,-122.40354,Apartment,Private room,1,1,30,$90.00 ,94104
14983353,37.7778,-122.43854,Apartment,Entire home/apt,1,3,30,$260.00 ,94117
14988703,37.76267,-122.39474,Townhouse,Entire home/apt,1,2,7,$200.00 ,94158
14996188,37.75849,-122.47023,Guest suite,Entire home/apt,1,0,2,$130.00 ,94122
15005046,37.73329,-122.45835,Apartment,Entire home/apt,1,1,2,$180.00 ,94127
15010218,37.73366,-122.43346,Townhouse,Private room,1,1,3,$100.00 ,94112
15024335,37.75928,-122.38938,Apartment,Entire home/apt,2,2,3,$550.00 ,94107
15027416,37.75152,-122.44197,Condominium,Entire home/apt,1,2,1,$295.00 ,94131
15037623,37.75987,-122.41602,Apartment,Entire home/apt,1,2,4,$475.00 ,94110
15051965,37.74325,-122.46906,Guest suite,Entire home/apt,1,1,2,$125.00 ,94116
15052541,37.79866,-122.41475,Apartment,Entire home/apt,1,1,90,"$3,250.00 ",94108
15054072,37.7887,-122.41133,Condominium,Entire home/apt,1,0,1,$259.00 ,94108
15055277,37.7903,-122.40693,Boutique hotel,Hotel room,1,1,1,$129.00 ,94108
15056192,37.77678,-122.46126,Condominium,Private room,1,1,3,$175.00 ,94118
15060615,37.716,-122.45425,House,Entire home/apt,1.5,4,3,$195.00 ,94112
15067182,37.79356,-122.43017,Boutique hotel,Private room,1,1,1,$239.00 ,94115
15069107,37.77944,-122.39265,Loft,Private room,1,1,1,$119.00 ,94158
15070065,37.72632,-122.42973,Apartment,Entire home/apt,1,1,2,$120.00 ,94112
15075530,37.73504,-122.39281,Guest suite,Entire home/apt,1,2,2,$135.00 ,94124
15093175,37.77695,-122.42286,Condominium,Entire home/apt,2,2,360,$196.00 ,94102
15111599,37.77652,-122.42311,Condominium,Entire home/apt,1,1,30,$145.00 ,94102
15126863,37.74531,-122.44344,Condominium,Entire home/apt,2,3,7,$225.00 ,94131
15130794,37.74421,-122.42507,House,Entire home/apt,2,3,2,$230.00 ,94110
15132100,37.79009,-122.40629,Boutique hotel,Hotel room,1,1,1,$109.00 ,94108
15132855,37.80515,-122.4357,Guest suite,Entire home/apt,1,1,2,$240.00 ,94123
